,DEC,InsolationFlux,RA,Sectors,Unnamed: 0,chiSquare2,delta_bic,delta_llk,equilibriumTempKelvin,expectedtransitcount,full_b,full_dust_vel,full_ecc_phantom,full_hyper_logdepth_mu,full_hyper_logdepth_sigma,full_llk,full_log_dust_dispersion,full_log_rad_growth,full_per_phantom,full_sma_phantom,full_t_offset,full_u_star_tess0,full_u_star_tess1,maxses,mes,minImpactParameter,orbitalPeriodDays,orbitalPeriodDays_err,planetCandidateCount,planetNumber,planetRadiusEarthRadii,planetRadiusEarthRadii_err,ratioPlanetRadiusToStarRadius,ratioSemiMajorAxisToStarRadius,semiMajorAxisAu,simple_b,simple_llk,simple_log_rprs,simple_t_offset,simple_u_star_tess0,simple_u_star_tess1,starLoggCgs,starRadiusSolarRadii,starTeffKelvin,tceid,ticid,transitDepthPpm,transitDepthPpm_err,transitDurationHours,transitEpochBtjd,transitEpochBtjd_err,transitIngressTimeHours,ws_mes,ws_mesphase
0,47.1161935483658,5176.95,274.193701507207,26,10.0,22.97225,220466604748278.28,-110233302374119.67,2163.41,45.0,2.572094200983088e-07,-0.06386795439930543,0.06386795439927756,-7.610156197890051,1.2075652036395617e-07,-110233302288042.39,2.0,10.0,0.5545747993391029,0.013297638625325094,0.021054093011992292,1.0,0.19320931012609902,2.39663,7.398560000000001,0.325314,0.551185,0.000124602,1.0,1.0,1.84307,2.64737,0.017323599999999998,2.00395,0.013250799999999998,9.080422022592464e-20,86077.27857260067,-3.9423121957815703,-0.017655643616808325,0.3614150547345365,0.20276419797512432,4.469069999999999,0.97454,5717.0,00007772500-01,7772500.0,345.12300000000005,44.3186,2.14407,2010.49,0.0030048,0.0444229,1.7364700000000002,0.14303
1,35.0699587622897,4673.58,265.588982740618,26,37.0,68.10011,-656.6330956087711,347.7892874633544,2108.78,79.0,0.610143900271067,0.002833715766326461,0.002833715765741229,-4.921165642531031,0.023259364413461502,72766.13815371464,2.0,10.0,0.31555480082393195,0.008538329820989198,0.0015400264420415422,0.5703510551357277,0.2432433540418607,4.13541,20.84872,0.979089,0.315551,9.22936e-06,2.0,1.0,9.94225,5.25598,0.117671,1.7448099999999998,0.00854306,0.4550353796426083,72418.34886625128,-2.8895926474442337,-0.0012212346805210161,0.725726716523885,0.3295648876444746,4.58181,0.7739510000000001,5021.0,00018422438-01,18422438.0,6194.88,200.982,0.922084,2010.46,0.00037798800000000005,0.461042,27.74042,0.15827
2,35.0699587622897,4673.2,265.588982740618,26,38.0,116.6597,-538.5118098186883,288.72864456831303,2108.74,79.0,0.6953018697917125,0.007978199250753881,0.007978199250529542,-5.065741570732552,0.03739625705044569,71926.7594979097,2.0,10.0,0.31560013223051797,0.008539147524143835,0.00031906914639340256,0.49003536586038243,0.21727060661668565,5.54524,28.000020000000003,0.9723729999999999,0.31556999999999996,8.26516e-06,2.0,2.0,8.87624,4.320790000000001,0.105054,1.7558900000000002,0.00854341,0.5138421928586544,71638.03085334139,-2.9520710283723335,0.000594111586456253,0.7505060504857818,0.33733900814483464,4.58181,0.7739510000000001,5021.0,00018422438-02,18422438.0,5359.13,170.05700000000002,0.8854569999999999,2010.3,0.000333744,0.442729,1.54557,0.0531
3,32.1387464170556,415646.0,284.263338907668,26,47.0,36.39857,inf,-inf,6475.91,57.0,0.9747175915037586,0.24242214988202898,0.242422149882021,-0.8097526531315591,7.825016321271361e-06,-inf,2.031749097539634,10.0,0.4835803535971385,0.01657949368597486,0.15228408504660804,1.0,0.994567590073272,4.04092,10.333839999999999,0.6991189999999999,0.44158400000000003,2.5343600000000002e-05,3.0,2.0,6.21782,1.8880599999999998,0.017379099999999998,4.5105,0.0156138,8.008702728644719e-08,99988.07885666857,-3.353258719616156,0.07999536632477935,2.055678209038476e-16,7.349100164842349e-16,3.8220199999999998,3.27724,10130.0,00020534584-02,20534584.0,308.902,28.0441,0.562154,2010.42,0.000662991,0.0186481,10.56703,0.17602
4,51.5389129381549,47160.4,274.886195093073,26,49.0,13.5367,316.36139507804717,-138.70843069329567,3758.5,33.0,0.8985138414218025,6.10488127827935e-08,0.0,-7.075284436253725,0.1229687171051113,93287.52783664393,2.0,10.0,0.7619000000000004,0.016954007540525742,0.007291951214694226,1.0,0.2589928861495029,2.75947,8.91512,0.37611999999999995,0.7619,0.00011276899999999999,1.0,1.0,7.40552,3.6569199999999995,0.0201146,2.27389,0.0169635,0.8742524955818445,93426.23626733723,-2.3266889322449495,-0.01134743426037571,0.586607582299541,0.5326282434844831,3.4314,3.3724199999999995,6041.0,00021125485-01,21125485.0,455.454,42.5391,2.54109,2010.68,0.00198073,0.0618758,2.14066,0.3347
5,32.2964754813897,5243.64,256.808147383586,26,56.0,15.364989999999999,-17184254.329268288,8592146.639382012,2170.34,23.0,0.8207616793199212,0.19450090287827498,0.19450090287826574,-0.9905223530067193,0.20969290623220888,-400147.14199741726,3.919978054526119,10.0,1.1911494937318763,0.02206407306325031,0.0015027532441690417,2.0867192686516997e-15,6.67268086935644e-17,26.40845,66.48421,0.20596599999999998,1.1242,0.33705300000000005,4.0,4.0,0.22551,142.15,0.0013005,1.22882,0.021241299999999998,1.61231958382295e-17,-8992293.78137943,-1.1086626245216111,0.08266979391820672,1.0,1.0,4.0404800000000005,1.58838,5687.87,00021829304-04,21829304.0,1.9559900000000001,451.774,8.092080000000001,2010.5,14.1882,0.0159827,14.08262,0.42775
6,32.9606452993647,2654.13,275.680355060609,26,64.0,7.3529800000000005,-326.98749495653675,182.94294766322128,1830.63,43.0,1.6744190552595495e-17,0.0033360440793146484,0.0033360440787695705,-5.127023555149968,0.1282743560910026,75174.10174007816,2.0,10.0,0.5772576365881454,0.01345852439007904,0.010944381400232545,4.144131105838672e-17,8.53968472321222e-14,3.4535699999999996,13.67995,0.9901049999999999,0.577248,8.643540000000001e-05,1.0,1.0,8.375630000000001,4.53241,0.101707,1.25357,0.0134659,1.6067657600975476e-17,74991.15879241494,-2.8910516275223177,-0.010591931163796503,0.1537470444907288,0.04025805330055322,4.67239,0.754332,5543.0,00023539980-01,23539980.0,4283.8,229.362,2.99665,2010.71,0.00212037,1.49832,2.97938,0.21463000000000002
7,31.8470826274557,3375.0,275.693888146218,26,65.0,13.204329999999999,154.10399324343993,-57.58209552029439,1943.96,17.0,1.8176957969708853e-07,0.03036402974503316,0.03036402974497165,-6.165152939415865,0.043093067835439786,73044.44744477491,2.0,10.0,1.483721456552901,0.02749747495839911,0.006356413724700416,0.30439504746947793,0.20515874444844218,3.6966900000000003,10.79185,0.9591709999999999,1.48167,0.0007079460000000001,1.0,1.0,7.43555,1.80542,0.05141419999999999,1.34197,0.0274875,6.102591063949857e-11,73102.0295402952,-2.8876615231548843,0.0058453922205750075,0.31643311575991195,0.21406454625405064,4.29418,1.32473,6346.0,00023541457-01,23541457.0,1962.51,270.932,5.39586,2011.1,0.00664364,2.69793,1.3472,0.6388699999999999
8,34.3016408575971,101.444,279.506283434032,26,71.0,54.58559,999.1248173619296,-480.09014183523686,809.424,107.0,7.96700159516434e-09,0.1882867111090562,0.1882867111090469,-4.665174509229579,0.08487803126046593,46655.04849418595,10.0,0.9790384183460219,0.24581115549837576,0.003821117570627174,0.006197130694019851,0.06203303957212153,0.4946858924341702,2.84282,8.342830000000001,0.6002529999999999,0.232856,2.3180300000000002e-05,3.0,1.0,1.05554,0.864549,0.06404750000000001,4.25018,0.00368772,7.584600837765133e-08,47135.13863602118,-4.291367682617584,-0.004108269718918173,1.7857391436128156e-31,0.5065711413086452,5.17089,0.150963,2867.0,00028069786-01,28069786.0,4415.61,842.936,0.3742,2010.32,0.0008841239999999999,0.0345477,9.16648,0.15623
9,34.3016408575971,101.40899999999999,279.506283434032,26,72.0,69.88425,-478.87572762739194,258.9101306594239,809.3539999999999,107.0,7.538227893685007e-10,0.028285036388716545,0.028285036388657692,-4.442208673845382,0.1716535056350842,47372.56900685656,2.0,3.102950085194818,0.2331957941127205,0.0036892363905327926,0.0009660835426350961,0.1941584866247568,0.5256113183409222,3.14237,9.57996,0.7255699999999999,0.23291599999999998,1.78157e-05,3.0,2.0,1.2756299999999998,0.264438,0.0774018,2.70286,0.00368835,1.159851879849694e-19,47113.658876197136,-4.261673625639466,0.002355470208057056,6.730117616858922e-34,0.5164786293430709,5.17089,0.150963,2867.0,00028069786-02,28069786.0,6126.3,698.155,0.553172,2010.39,0.000733822,0.08027480000000001,11.6028,0.0781
10,34.3016408575971,101.43,279.506283434032,26,73.0,83.3052,-566.3904723022225,302.6675029968392,809.3960000000001,106.0,1.1492824761974733e-11,0.03221661352510574,0.032216613525047316,-4.4899948140282415,0.0781080819443019,47435.11056826326,2.0000000000001146,3.428796261935318,0.23324303374129485,0.0036897346049879856,0.0002172081186225111,0.16621938104454978,0.5247299822012007,3.1544,10.92699,0.8968149999999999,0.23288000000000003,1.88155e-05,3.0,3.0,1.48803,0.170739,0.09028960000000001,2.0968400000000003,0.00368797,8.117784834604726e-10,47132.44306526642,-4.2456295902415,0.0029117751235431255,2.3306580605067655e-30,0.521407683525254,5.17089,0.150963,2867.0,00028069786-03,28069786.0,6993.08,920.0189999999999,0.592912,2010.47,0.000843954,0.22474699999999997,0.0,0.11642000000000001
11,30.9394642644855,5475.53,262.124777085047,26,75.0,45.34856,-7084.967143873569,3561.9547745438613,2193.95,89.0,2.2478225335124836e-09,0.013710350866356191,0.013710350866204105,-5.662011381649307,0.055473534757614594,83965.897585068,2.0,10.0,0.27746823142717764,0.007824127581204893,0.003358660266777558,0.4549906720054028,3.5474093041454714e-31,3.61445,15.5153,0.9901049999999999,0.27739,1.01922e-05,2.0,1.0,5.83584,2.1882599999999996,0.06870889999999999,1.2593299999999998,0.00782704,1.6197847936524726e-08,80403.94281052414,-3.40707797958261,-0.003161014433345072,1.0,1.0,4.57517,0.778015,4987.0,00039389004-01,39389004.0,1887.87,52.8336,1.15123,2010.49,0.00046305699999999995,0.575617,17.13631,0.1409
12,30.9394642644855,5474.53,262.124777085047,26,76.0,66.0164,-1029.1615766797925,534.0519909469731,2193.85,90.0,2.107477732354358e-15,0.027375530511516977,0.027375530511452334,-5.879771233082599,0.013802857555667661,77716.25793015487,2.0,10.0,0.2777401574034933,0.007829238643607196,0.00470644485131326,1.0,1.9916785874691722e-28,3.8596800000000004,13.458129999999999,0.699584,0.277428,9.827639999999998e-06,2.0,2.0,2.27216,0.992574,0.026751499999999998,3.0087599999999997,0.00782776,1.671207912903094e-17,77182.2059392079,-3.4068651956865144,-0.0027347342037319228,1.0,6.9275154668767035e-15,4.57517,0.778015,4987.0,00039389004-02,39389004.0,741.93,53.5844,0.550473,2010.35,0.000339514,0.02798,0.0,0.13852
13,20.7902223071528,57.0574,261.406952889968,26,85.0,15.605120000000001,-2471.2546138115385,1255.0999283719066,700.967,42.0,6.131314327885726e-07,0.21131141120709657,0.21131141120708755,-5.061606158771921,2.8698194881911855e-14,49625.62093050186,2.302645342637366,10.0,0.6358065538279695,0.008057973974320938,0.03643873441381246,0.16913716130753323,0.49988131726274787,2.76055,7.56832,0.951942,0.5937,0.000278217,1.0,1.0,1.67472,1.25289,0.0753064,1.25895,0.00770251,1.7520028326199836e-13,48370.52100212995,-4.268235181111047,0.0034914375678272713,0.17289933059615847,0.5014323413444401,5.05728,0.203708,3089.0,00043434316-01,43434316.0,3804.59,704.325,2.95843,2010.47,0.00651108,1.4792100000000001,3.92021,0.16942000000000002
14,14.7655995426744,4374.64,266.200831570317,26,94.0,23.40823,-86.23594723120172,62.591422284916916,2074.22,19.0,0.07920347954164574,0.17382247409611634,0.17382247409610552,-4.518899606486084,0.5265853090011519,41523.357153864126,2.0,10.0,1.446269283252706,0.027104104558756757,0.006802650220780859,0.2184197172699231,0.142070774282746,4.51237,12.21133,0.848223,1.3812200000000001,0.000313892,2.0,2.0,9.35466,0.619626,0.0596617,2.12227,0.0262999,1.6067657600975476e-17,41460.76573157921,-2.061178615688876,0.005683726767280017,0.2548943769460374,0.16698604400245484,4.22741,1.43625,6361.0,00044022981-02,44022981.0,3363.28,253.31,3.5093099999999997,2011.64,0.00302742,0.645716,3.4930000000000003,0.9013399999999999
15,14.5516144663824,11691.4,267.100811719025,26,98.0,55.89958000000001,-266.4660765852814,152.70589613745688,2652.08,105.0,0.26579599653607144,0.02740519954381937,0.027405199543751195,-5.696612887515313,0.02774756981786996,82255.66670414353,2.0,10.0,0.2360228457226581,0.007282564188385366,-8.887709922628106e-05,1.0,0.16050069704242315,3.81768,16.48372,0.987935,0.23575700000000002,1.0267999999999999e-05,2.0,1.0,7.032939999999999,4.98059,0.07008810000000001,1.29037,0.00728117,0.39681208673651125,82102.96080800607,-3.0798454035776404,0.0019489537765573078,0.55894227841183,0.2712433751256822,4.47743,0.919158,5349.34,00044311634-01,44311634.0,2055.72,80.4149,0.933371,2010.47,0.000525616,0.466685,9.89307,0.11805
16,14.5516144663824,11691.4,267.100811719025,26,99.0,99.06864,-181.47880157300736,110.21225863131986,2652.08,106.0,2.0839566966198687e-07,0.010148566550723603,0.010148566550552504,-6.043923327883135,0.03942637270298724,81472.12611983082,2.0,10.0,0.23579442696769912,0.007277864805242421,0.007141289230871206,1.0,0.09439705644771289,3.56719,11.45156,0.9901049999999999,0.235758,2.19802e-05,2.0,2.0,5.10613,5.62465,0.0508861,1.17783,0.00728119,1.207895326306766e-18,81361.9138611995,-3.2629850058886665,-0.00717694897706686,0.418944839120874,0.20310339751124373,4.47743,0.919158,5349.34,00044311634-02,44311634.0,1069.18,77.2849,1.05342,2010.36,0.00111187,0.526709,0.0,0.11785
17,48.4362527811111,1574.89,279.156249335611,26,106.0,20.20358,23102.666919131883,-11531.860838099805,1606.69,35.0,9.517822088395748e-08,0.04092752302685371,0.040927523026810804,-7.004247578226443,1.3005615254528246e-13,72591.63632544644,2.0,10.0,0.7045033889559921,0.014455788411157319,0.009022556151968397,1.0,0.16597587692067972,3.1575900000000003,7.553560000000001,0.00999983,0.702734,0.000142602,1.0,1.0,1.76788,2.72803,0.0206176,3.38026,0.014439700000000001,4.645972118446939e-07,84123.49716354624,-3.8945566254145993,-0.0014445524440004354,0.43550968223210035,0.1803076375638702,4.5574,0.785438,4937.0,00047673438-01,47673438.0,516.804,63.1372,1.6465599999999998,2010.76,0.00273815,0.034281,4.42939,0.35957
18,48.5041426340888,15584.6,280.088824778903,26,110.0,40.0146,357.83611063666905,-159.54639745542954,2849.67,52.0,2.4504146334489125e-06,0.0112896491305981,0.011289649130439732,-7.854923248454588,0.07317768517639477,88253.30829756004,2.0,10.0,0.4823052062287335,0.012333502866858397,0.0003994146365292883,1.0,0.2122905512440336,2.90505,8.69431,0.207544,0.482213,5.65533e-05,1.0,1.0,2.98265,3.1701900000000003,0.018556299999999998,2.23311,0.012338799999999999,0.5117246151092844,88412.85469501547,-3.6410007871609307,0.0030416595802654767,0.36224412048167054,0.21713491468921728,4.133859999999999,1.47234,5912.0,00047760477-01,47760477.0,397.348,36.8111,1.71325,2010.56,0.00153524,0.034999,2.5552099999999998,0.12637
19,52.8017016546517,1356.83,283.810389862558,26,117.0,19.77361,-645.8039645253717,341.95330612314865,1547.93,57.0,1.6584150734298047e-07,0.24716376077536956,0.2471637607753631,-7.284583478373077,6.617817805429487e-06,77242.93674181959,2.0,10.0,0.487408378173433,0.010606073757828625,0.0539213734231557,1.0,0.12583925579835054,3.09238,8.54153,0.49855299999999997,0.443434,4.69084e-05,2.0,1.0,1.42159,0.705631,0.019427200000000002,1.8978700000000002,0.00996375,1.6067657600975476e-17,76900.98343569644,-4.196346678580554,-0.011370544091274665,0.3980067819783239,0.17850131554936993,4.611619999999999,0.6702899999999999,4277.0,00048357756-01,48357756.0,433.157,42.2439,1.7175900000000002,2010.33,0.00143488,0.0470714,4.76469,0.30691999999999997
20,52.8017016546517,1356.59,283.810389862558,26,118.0,20.131610000000002,1944.3207538728332,-953.1090530759539,1547.86,56.0,1.1253105442696511e-08,-0.04737235809115348,0.04737235809111068,-9.176082876718455,0.6804056113799315,76032.34726992686,2.0,10.0,0.4449890862154357,0.009981417526898906,-0.005131045057873179,1.0,1.0,2.67196,7.5945100000000005,0.740525,0.443492,5.6268000000000004e-05,2.0,2.0,1.6533400000000003,0.764601,0.022594299999999998,1.9306900000000002,0.00996463,9.23779554083275e-20,76985.45632300281,-4.942091455476206,-0.028993172065559514,0.44441038554675283,0.20100648314940076,4.611619999999999,0.6702899999999999,4277.0,00048357756-02,48357756.0,515.9580000000001,62.9137,1.3776700000000002,2010.63,0.00380555,0.0690185,2.7782299999999998,0.26018
21,30.3995466632614,14751.2,281.11496302516,26,130.0,13.748529999999999,-3057829.411894612,1528934.104156144,2810.78,23.0,0.7075639759112755,-1.3150632068470447e-05,1.3150479484644832e-05,-9.289724391033287,2.1435618168047457,-56326598.97159512,2.0,10.0,1.0908100002829588,0.023303863138618732,0.23133059947711732,1.0,1.0,3.6600900000000003,8.153360000000001,0.646939,1.09081,7.55131e-05,3.0,2.0,6.37904,5.75324,0.0276829,18.0429,0.023316999999999997,1.1070337212114927e-10,-57855533.07575127,-6.907755278982137,0.3043024196435734,1.8687015435412412e-25,8.841620448464207e-12,3.9411699999999996,2.11077,6695.0,00068632409-02,68632409.0,801.403,105.06200000000001,0.369149,2010.59,0.00182653,0.016800700000000002,8.39782,0.6406
22,29.6126019783171,15825.7,274.261721448032,26,150.0,59.1718,821.6772925482758,-391.3679168438539,2860.62,67.0,0.8484897787175952,-0.0005040579516100707,0.0005040579478993346,-7.575011407248947,0.36953631195693537,99201.00261561097,2.000000000000177,10.0,0.3687321405280954,0.010129976448213583,0.0008144331342549993,1.0,1.0,3.85784,17.560129999999997,0.718637,0.368732,1.06526e-05,2.0,1.0,3.7899199999999995,1.61824,0.026757599999999996,5.65679,0.010135700000000001,0.9407636906398068,99592.37053245482,-3.001836274472042,-0.0007058624419874204,0.7474675814596845,0.49436634760066467,4.22051,1.29742,5730.0,00084884573-01,84884573.0,730.7819999999999,40.353,0.369222,2010.51,0.000327137,0.0194833,15.61982,0.18535
